clean,corrupted,label1,label2
The employment lasted from the year 1189 to the year 118,The employment lasted from the year 1101 to the year 118,8,9
The tour lasted from the year 1605 to the year 160,The tour lasted from the year 1601 to the year 160,0,5
The rise lasted from the year 1808 to the year 180,The rise lasted from the year 1801 to the year 180,0,8
The challenge lasted from the year 1709 to the year 170,The challenge lasted from the year 1701 to the year 170,0,9
The outcome lasted from the year 1738 to the year 173,The outcome lasted from the year 1701 to the year 173,3,8
The work lasted from the year 1796 to the year 179,The work lasted from the year 1701 to the year 179,9,6
The challenge lasted from the year 1743 to the year 174,The challenge lasted from the year 1701 to the year 174,4,3
The trip lasted from the year 1108 to the year 110,The trip lasted from the year 1101 to the year 110,0,8
The deal lasted from the year 1771 to the year 177,The deal lasted from the year 1701 to the year 177,7,1
The tests lasted from the year 1664 to the year 166,The tests lasted from the year 1601 to the year 166,6,4
The rule lasted from the year 1575 to the year 157,The rule lasted from the year 1501 to the year 157,7,5
The study lasted from the year 1398 to the year 139,The study lasted from the year 1301 to the year 139,9,8
The assessment lasted from the year 1565 to the year 156,The assessment lasted from the year 1501 to the year 156,6,5
The progress lasted from the year 1587 to the year 158,The progress lasted from the year 1501 to the year 158,8,7
The coma lasted from the year 1634 to the year 163,The coma lasted from the year 1601 to the year 163,3,4
The outcome lasted from the year 1560 to the year 156,The outcome lasted from the year 1501 to the year 156,6,0
The practice lasted from the year 1774 to the year 177,The practice lasted from the year 1701 to the year 177,7,4
The attack lasted from the year 1373 to the year 137,The attack lasted from the year 1301 to the year 137,7,3
The increase lasted from the year 1408 to the year 140,The increase lasted from the year 1401 to the year 140,0,8
The competition lasted from the year 1459 to the year 145,The competition lasted from the year 1401 to the year 145,5,9
The contract lasted from the year 1247 to the year 124,The contract lasted from the year 1201 to the year 124,4,7
The trip lasted from the year 1458 to the year 145,The trip lasted from the year 1401 to the year 145,5,8
The project lasted from the year 1536 to the year 153,The project lasted from the year 1501 to the year 153,3,6
The effect lasted from the year 1307 to the year 130,The effect lasted from the year 1301 to the year 130,0,7
The competition lasted from the year 1568 to the year 156,The competition lasted from the year 1501 to the year 156,6,8
The case lasted from the year 1219 to the year 121,The case lasted from the year 1201 to the year 121,1,9
The therapy lasted from the year 1879 to the year 187,The therapy lasted from the year 1801 to the year 187,7,9
The plan lasted from the year 1710 to the year 171,The plan lasted from the year 1701 to the year 171,1,0
The rise lasted from the year 1519 to the year 151,The rise lasted from the year 1501 to the year 151,1,9
The shift lasted from the year 1735 to the year 173,The shift lasted from the year 1701 to the year 173,3,5
The tests lasted from the year 1784 to the year 178,The tests lasted from the year 1701 to the year 178,8,4
The operation lasted from the year 1705 to the year 170,The operation lasted from the year 1701 to the year 170,0,5
The trip lasted from the year 1541 to the year 154,The trip lasted from the year 1501 to the year 154,4,1
The competition lasted from the year 1416 to the year 141,The competition lasted from the year 1401 to the year 141,1,6
The fall lasted from the year 1734 to the year 173,The fall lasted from the year 1701 to the year 173,3,4
The campaign lasted from the year 1796 to the year 179,The campaign lasted from the year 1701 to the year 179,9,6
The competition lasted from the year 1155 to the year 115,The competition lasted from the year 1101 to the year 115,5,5
The order lasted from the year 1614 to the year 161,The order lasted from the year 1601 to the year 161,1,4
The fall lasted from the year 1578 to the year 157,The fall lasted from the year 1501 to the year 157,7,8
The plan lasted from the year 1621 to the year 162,The plan lasted from the year 1601 to the year 162,2,1
The exchange lasted from the year 1837 to the year 183,The exchange lasted from the year 1801 to the year 183,3,7
The coma lasted from the year 1354 to the year 135,The coma lasted from the year 1301 to the year 135,5,4
The riot lasted from the year 1536 to the year 153,The riot lasted from the year 1501 to the year 153,3,6
The assessment lasted from the year 1256 to the year 125,The assessment lasted from the year 1201 to the year 125,5,6
The order lasted from the year 1327 to the year 132,The order lasted from the year 1301 to the year 132,2,7
The assessment lasted from the year 1468 to the year 146,The assessment lasted from the year 1401 to the year 146,6,8
The case lasted from the year 1253 to the year 125,The case lasted from the year 1201 to the year 125,5,3
The attack lasted from the year 1716 to the year 171,The attack lasted from the year 1701 to the year 171,1,6
The riot lasted from the year 1395 to the year 139,The riot lasted from the year 1301 to the year 139,9,5
The existence lasted from the year 1503 to the year 150,The existence lasted from the year 1501 to the year 150,0,3
The campaign lasted from the year 1311 to the year 131,The campaign lasted from the year 1301 to the year 131,1,1
The exchange lasted from the year 1838 to the year 183,The exchange lasted from the year 1801 to the year 183,3,8
The increase lasted from the year 1259 to the year 125,The increase lasted from the year 1201 to the year 125,5,9
The quest lasted from the year 1151 to the year 115,The quest lasted from the year 1101 to the year 115,5,1
The relationship lasted from the year 1714 to the year 171,The relationship lasted from the year 1701 to the year 171,1,4
The evaluation lasted from the year 1195 to the year 119,The evaluation lasted from the year 1101 to the year 119,9,5
The attack lasted from the year 1331 to the year 133,The attack lasted from the year 1301 to the year 133,3,1
The trial lasted from the year 1659 to the year 165,The trial lasted from the year 1601 to the year 165,5,9
The effect lasted from the year 1725 to the year 172,The effect lasted from the year 1701 to the year 172,2,5
The process lasted from the year 1805 to the year 180,The process lasted from the year 1801 to the year 180,0,5
The operation lasted from the year 1573 to the year 157,The operation lasted from the year 1501 to the year 157,7,3
The existence lasted from the year 1404 to the year 140,The existence lasted from the year 1401 to the year 140,0,4
The employment lasted from the year 1122 to the year 112,The employment lasted from the year 1101 to the year 112,2,2
The impact lasted from the year 1863 to the year 186,The impact lasted from the year 1801 to the year 186,6,3
The coma lasted from the year 1409 to the year 140,The coma lasted from the year 1401 to the year 140,0,9
The contract lasted from the year 1651 to the year 165,The contract lasted from the year 1601 to the year 165,5,1
The impact lasted from the year 1648 to the year 164,The impact lasted from the year 1601 to the year 164,4,8
The campaign lasted from the year 1323 to the year 132,The campaign lasted from the year 1301 to the year 132,2,3
The operation lasted from the year 1872 to the year 187,The operation lasted from the year 1801 to the year 187,7,2
The coma lasted from the year 1726 to the year 172,The coma lasted from the year 1701 to the year 172,2,6
The shift lasted from the year 1326 to the year 132,The shift lasted from the year 1301 to the year 132,2,6
The rise lasted from the year 1834 to the year 183,The rise lasted from the year 1801 to the year 183,3,4
The tests lasted from the year 1365 to the year 136,The tests lasted from the year 1301 to the year 136,6,5
The impact lasted from the year 1198 to the year 119,The impact lasted from the year 1101 to the year 119,9,8
