clean,corrupted,label1,label2
The tour lasted from the year 1183 to the year 118,The tour lasted from the year 1101 to the year 118,8,3
The employment lasted from the year 1686 to the year 168,The employment lasted from the year 1601 to the year 168,8,6
The evaluation lasted from the year 1213 to the year 121,The evaluation lasted from the year 1201 to the year 121,1,3
The test lasted from the year 1749 to the year 174,The test lasted from the year 1701 to the year 174,4,9
The expansion lasted from the year 1510 to the year 151,The expansion lasted from the year 1501 to the year 151,1,0
The attempts lasted from the year 1674 to the year 167,The attempts lasted from the year 1601 to the year 167,7,4
The construction lasted from the year 1356 to the year 135,The construction lasted from the year 1301 to the year 135,5,6
The study lasted from the year 1894 to the year 189,The study lasted from the year 1801 to the year 189,9,4
The kingdom lasted from the year 1526 to the year 152,The kingdom lasted from the year 1501 to the year 152,2,6
The decrease lasted from the year 1122 to the year 112,The decrease lasted from the year 1101 to the year 112,2,2
The progress lasted from the year 1665 to the year 166,The progress lasted from the year 1601 to the year 166,6,5
The affair lasted from the year 1795 to the year 179,The affair lasted from the year 1701 to the year 179,9,5
The effort lasted from the year 1314 to the year 131,The effort lasted from the year 1301 to the year 131,1,4
The consultation lasted from the year 1165 to the year 116,The consultation lasted from the year 1101 to the year 116,6,5
The illness lasted from the year 1510 to the year 151,The illness lasted from the year 1501 to the year 151,1,0
The assessment lasted from the year 1565 to the year 156,The assessment lasted from the year 1501 to the year 156,6,5
The effect lasted from the year 1724 to the year 172,The effect lasted from the year 1701 to the year 172,2,4
The friendship lasted from the year 1238 to the year 123,The friendship lasted from the year 1201 to the year 123,3,8
The tests lasted from the year 1451 to the year 145,The tests lasted from the year 1401 to the year 145,5,1
The therapy lasted from the year 1319 to the year 131,The therapy lasted from the year 1301 to the year 131,1,9
The marriage lasted from the year 1557 to the year 155,The marriage lasted from the year 1501 to the year 155,5,7
The attempts lasted from the year 1231 to the year 123,The attempts lasted from the year 1201 to the year 123,3,1
The study lasted from the year 1208 to the year 120,The study lasted from the year 1201 to the year 120,0,8
The strikes lasted from the year 1412 to the year 141,The strikes lasted from the year 1401 to the year 141,1,2
The invasion lasted from the year 1441 to the year 144,The invasion lasted from the year 1401 to the year 144,4,1
The contract lasted from the year 1874 to the year 187,The contract lasted from the year 1801 to the year 187,7,4
The expedition lasted from the year 1769 to the year 176,The expedition lasted from the year 1701 to the year 176,6,9
The trial lasted from the year 1272 to the year 127,The trial lasted from the year 1201 to the year 127,7,2
The tour lasted from the year 1738 to the year 173,The tour lasted from the year 1701 to the year 173,3,8
The study lasted from the year 1724 to the year 172,The study lasted from the year 1701 to the year 172,2,4
The case lasted from the year 1708 to the year 170,The case lasted from the year 1701 to the year 170,0,8
The shift lasted from the year 1577 to the year 157,The shift lasted from the year 1501 to the year 157,7,7
The engagement lasted from the year 1355 to the year 135,The engagement lasted from the year 1301 to the year 135,5,5
The operation lasted from the year 1367 to the year 136,The operation lasted from the year 1301 to the year 136,6,7
The exchange lasted from the year 1255 to the year 125,The exchange lasted from the year 1201 to the year 125,5,5
The strikes lasted from the year 1343 to the year 134,The strikes lasted from the year 1301 to the year 134,4,3
The program lasted from the year 1520 to the year 152,The program lasted from the year 1501 to the year 152,2,0
The disorder lasted from the year 1844 to the year 184,The disorder lasted from the year 1801 to the year 184,4,4
The unemployment lasted from the year 1464 to the year 146,The unemployment lasted from the year 1401 to the year 146,6,4
The attempts lasted from the year 1236 to the year 123,The attempts lasted from the year 1201 to the year 123,3,6
The disorder lasted from the year 1274 to the year 127,The disorder lasted from the year 1201 to the year 127,7,4
The existence lasted from the year 1242 to the year 124,The existence lasted from the year 1201 to the year 124,4,2
The agreement lasted from the year 1677 to the year 167,The agreement lasted from the year 1601 to the year 167,7,7
The tests lasted from the year 1521 to the year 152,The tests lasted from the year 1501 to the year 152,2,1
The program lasted from the year 1628 to the year 162,The program lasted from the year 1601 to the year 162,2,8
The shift lasted from the year 1671 to the year 167,The shift lasted from the year 1601 to the year 167,7,1
The test lasted from the year 1630 to the year 163,The test lasted from the year 1601 to the year 163,3,0
The dispute lasted from the year 1555 to the year 155,The dispute lasted from the year 1501 to the year 155,5,5
The impact lasted from the year 1610 to the year 161,The impact lasted from the year 1601 to the year 161,1,0
The deal lasted from the year 1149 to the year 114,The deal lasted from the year 1101 to the year 114,4,9
The tour lasted from the year 1884 to the year 188,The tour lasted from the year 1801 to the year 188,8,4
The collaboration lasted from the year 1510 to the year 151,The collaboration lasted from the year 1501 to the year 151,1,0
The challenge lasted from the year 1373 to the year 137,The challenge lasted from the year 1301 to the year 137,7,3
The work lasted from the year 1134 to the year 113,The work lasted from the year 1101 to the year 113,3,4
The study lasted from the year 1324 to the year 132,The study lasted from the year 1301 to the year 132,2,4
The experiments lasted from the year 1536 to the year 153,The experiments lasted from the year 1501 to the year 153,3,6
The study lasted from the year 1774 to the year 177,The study lasted from the year 1701 to the year 177,7,4
The contract lasted from the year 1581 to the year 158,The contract lasted from the year 1501 to the year 158,8,1
The effort lasted from the year 1161 to the year 116,The effort lasted from the year 1101 to the year 116,6,1
The voyage lasted from the year 1110 to the year 111,The voyage lasted from the year 1101 to the year 111,1,0
The existence lasted from the year 1266 to the year 126,The existence lasted from the year 1201 to the year 126,6,6
The affair lasted from the year 1620 to the year 162,The affair lasted from the year 1601 to the year 162,2,0
The testing lasted from the year 1792 to the year 179,The testing lasted from the year 1701 to the year 179,9,2
The competition lasted from the year 1891 to the year 189,The competition lasted from the year 1801 to the year 189,9,1
The existence lasted from the year 1322 to the year 132,The existence lasted from the year 1301 to the year 132,2,2
The friendship lasted from the year 1656 to the year 165,The friendship lasted from the year 1601 to the year 165,5,6
The tests lasted from the year 1748 to the year 174,The tests lasted from the year 1701 to the year 174,4,8
The practice lasted from the year 1507 to the year 150,The practice lasted from the year 1501 to the year 150,0,7
The accord lasted from the year 1850 to the year 185,The accord lasted from the year 1801 to the year 185,5,0
The deal lasted from the year 1125 to the year 112,The deal lasted from the year 1101 to the year 112,2,5
The development lasted from the year 1485 to the year 148,The development lasted from the year 1401 to the year 148,8,5
The assessment lasted from the year 1686 to the year 168,The assessment lasted from the year 1601 to the year 168,8,6
The order lasted from the year 1848 to the year 184,The order lasted from the year 1801 to the year 184,4,8
The plan lasted from the year 1236 to the year 123,The plan lasted from the year 1201 to the year 123,3,6
The tests lasted from the year 1594 to the year 159,The tests lasted from the year 1501 to the year 159,9,4
