clean,corrupted,correct_idx,incorrect_idx,nonce_singular,nonce_plural,label
"First, there was one jertion. Now there are two jert","First, there were two jertions. Now there is one jert",919,290,jertion,jertions,0
"First, there were two jertions. Now there is one jert","First, there was one jertion. Now there are two jert",290,919,jertion,jertions,1
"First, there was one raircay. Now there are two rairc","First, there were two raircays. Now there is one rairc",954,352,raircay,raircays,0
"First, there were two raircays. Now there is one rairc","First, there was one raircay. Now there are two rairc",352,954,raircay,raircays,1
"First, there was one codier. Now there are two cod","First, there were two codiers. Now there is one cod",4918,1291,codier,codiers,0
"First, there were two codiers. Now there is one cod","First, there was one codier. Now there are two cod",1291,4918,codier,codiers,1
"First, there was one hoff. Now there are two h","First, there were two hoffs. Now there is one h",33583,1885,hoff,hoffs,0
"First, there were two hoffs. Now there is one h","First, there was one hoff. Now there are two h",1885,33583,hoff,hoffs,1
"First, there was one alpyment. Now there are two alpy","First, there were two alpyments. Now there is one alpy",1392,479,alpyment,alpyments,0
"First, there were two alpyments. Now there is one alpy","First, there was one alpyment. Now there are two alpy",479,1392,alpyment,alpyments,1
"First, there was one epant. Now there are two ep","First, there were two epants. Now there is one ep",1821,519,epant,epants,0
"First, there were two epants. Now there is one ep","First, there was one epant. Now there are two ep",519,1821,epant,epants,1
"First, there was one calt. Now there are two cal","First, there were two calts. Now there is one cal",2641,83,calt,calts,0
"First, there were two calts. Now there is one cal","First, there was one calt. Now there are two cal",83,2641,calt,calts,1
"First, there was one podoation. Now there are two podo","First, there were two podoations. Now there is one podo",811,367,podoation,podoations,0
"First, there were two podoations. Now there is one podo","First, there was one podoation. Now there are two podo",367,811,podoation,podoations,1
"First, there was one deler. Now there are two del","First, there were two delers. Now there is one del",388,261,deler,delers,0
"First, there were two delers. Now there is one del","First, there was one deler. Now there are two del",261,388,deler,delers,1
"First, there was one stakedent. Now there are two staked","First, there were two stakedents. Now there is one staked",812,306,stakedent,stakedents,0
"First, there were two stakedents. Now there is one staked","First, there was one stakedent. Now there are two staked",306,812,stakedent,stakedents,1
"First, there was one lappital. Now there are two lapp","First, there were two lappitals. Now there is one lapp",16664,2223,lappital,lappitals,0
"First, there were two lappitals. Now there is one lapp","First, there was one lappital. Now there are two lapp",2223,16664,lappital,lappitals,1
"First, there was one moctor. Now there are two mo","First, there were two moctors. Now there is one mo",12816,5009,moctor,moctors,0
"First, there were two moctors. Now there is one mo","First, there was one moctor. Now there are two mo",5009,12816,moctor,moctors,1
"First, there was one tsale. Now there are two ts","First, there were two tsales. Now there is one ts",3916,1604,tsale,tsales,0
"First, there were two tsales. Now there is one ts","First, there was one tsale. Now there are two ts",1604,3916,tsale,tsales,1
"First, there was one surfert. Now there are two surf","First, there were two surferts. Now there is one surf",15916,531,surfert,surferts,0
"First, there were two surferts. Now there is one surf","First, there was one surfert. Now there are two surf",531,15916,surfert,surferts,1
"First, there was one demmer. Now there are two dem","First, there were two demmers. Now there is one dem",23621,1195,demmer,demmers,0
"First, there were two demmers. Now there is one dem","First, there was one demmer. Now there are two dem",1195,23621,demmer,demmers,1
"First, there was one ijurity. Now there are two ij","First, there were two ijurities. Now there is one ij",38333,5631,ijurity,ijurities,0
"First, there were two ijurities. Now there is one ij","First, there was one ijurity. Now there are two ij",5631,38333,ijurity,ijurities,1
"First, there was one aftercoad. Now there are two afterco","First, there were two aftercoads. Now there is one afterco",7819,329,aftercoad,aftercoads,0
"First, there were two aftercoads. Now there is one afterco","First, there was one aftercoad. Now there are two afterco",329,7819,aftercoad,aftercoads,1
"First, there was one stoif. Now there are two sto","First, there were two stoifs. Now there is one sto",22589,333,stoif,stoifs,0
"First, there were two stoifs. Now there is one sto","First, there was one stoif. Now there are two sto",333,22589,stoif,stoifs,1
"First, there was one sowsing. Now there are two sows","First, there were two sowsings. Now there is one sows",826,287,sowsing,sowsings,0
"First, there were two sowsings. Now there is one sows","First, there was one sowsing. Now there are two sows",287,826,sowsing,sowsings,1
"First, there was one camitic. Now there are two cam","First, there were two camitics. Now there is one cam",48079,49086,camitic,camitics,0
"First, there were two camitics. Now there is one cam","First, there was one camitic. Now there are two cam",49086,48079,camitic,camitics,1
"First, there was one freen. Now there are two fre","First, there were two freens. Now there is one fre",729,268,freen,freens,0
"First, there were two freens. Now there is one fre","First, there was one freen. Now there are two fre",268,729,freen,freens,1
"First, there was one dicustion. Now there are two dicust","First, there were two dicustions. Now there is one dicust",919,290,dicustion,dicustions,0
"First, there were two dicustions. Now there is one dicust","First, there was one dicustion. Now there are two dicust",290,919,dicustion,dicustions,1
"First, there was one houte. Now there are two h","First, there were two houtes. Now there is one h",5612,2182,houte,houtes,0
"First, there were two houtes. Now there is one h","First, there was one houte. Now there are two h",2182,5612,houte,houtes,1
"First, there was one lippital. Now there are two lipp","First, there were two lippitals. Now there is one lipp",16664,2223,lippital,lippitals,0
"First, there were two lippitals. Now there is one lipp","First, there was one lippital. Now there are two lipp",2223,16664,lippital,lippitals,1
"First, there was one progreted. Now there are two progret","First, there were two progreteds. Now there is one progret",6910,291,progreted,progreteds,0
"First, there were two progreteds. Now there is one progret","First, there was one progreted. Now there are two progret",291,6910,progreted,progreteds,1
"First, there was one latel. Now there are two lat","First, there were two latels. Now there is one lat",2053,301,latel,latels,0
"First, there were two latels. Now there is one lat","First, there was one latel. Now there are two lat",301,2053,latel,latels,1
