,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
689,"After Matthew and Anthony went to the garden, Anthony gave a kiss to","After Matthew and Anthony went to the garden, Richard gave a kiss to","After Matthew and Anthony went to the garden, Matthew gave a kiss to",18939,20696
44,"After Paul and Rebecca went to the station, Rebecca gave a computer to","After Paul and Rebecca went to the station, Kenneth gave a computer to","After Paul and Rebecca went to the station, Paul gave a computer to",6898,44457
817,"Then, Michelle and Katherine went to the school. Michelle gave a necklace to","Then, Michelle and Katherine went to the school. Mary gave a necklace to","Then, Michelle and Katherine went to the school. Katherine gave a necklace to",61326,32026
420,"Then, Adam and Joseph went to the garden. Joseph gave a necklace to","Then, Adam and Joseph went to the garden. Jonathan gave a necklace to","Then, Adam and Joseph went to the garden. Adam gave a necklace to",15037,15115
840,"Then, Tyler and Allison had a lot of fun at the office. Allison gave a snack to","Then, Tyler and Allison had a lot of fun at the office. Rachel gave a snack to","Then, Tyler and Allison had a lot of fun at the office. Tyler gave a snack to",31220,62408
108,"Then, Alicia and Shannon had a long argument, and afterwards Shannon said to","Then, Alicia and Shannon had a long argument, and afterwards Charles said to","Then, Alicia and Shannon had a long argument, and afterwards Alicia said to",78902,53663
683,"Then, Aaron and Ashley had a long argument, and afterwards Ashley said to","Then, Aaron and Ashley had a long argument, and afterwards Matthew said to","Then, Aaron and Ashley had a long argument, and afterwards Aaron said to",25673,37118
510,"When Stephanie and Joshua got a drink at the station, Stephanie decided to give it to","When Stephanie and Joshua got a drink at the station, Michelle decided to give it to","When Stephanie and Joshua got a drink at the station, Joshua decided to give it to",39492,48143
219,"When Steven and Jose got a snack at the house, Jose decided to give it to","When Steven and Jose got a snack at the house, Bradley decided to give it to","When Steven and Jose got a snack at the house, Steven decided to give it to",23644,10860
225,"When Tyler and Richard got a necklace at the store, Richard decided to give it to","When Tyler and Richard got a necklace at the store, Kelly decided to give it to","When Tyler and Richard got a necklace at the store, Tyler decided to give it to",31220,11867
880,"Then, Lindsey and Matthew went to the station. Matthew gave a kiss to","Then, Lindsey and Matthew went to the station. Katherine gave a kiss to","Then, Lindsey and Matthew went to the station. Lindsey gave a kiss to",64279,18939
657,"When Anthony and Nicole got a kiss at the store, Anthony decided to give it to","When Anthony and Nicole got a kiss at the store, James decided to give it to","When Anthony and Nicole got a kiss at the store, Nicole decided to give it to",44030,20696
750,"After Jose and Eric went to the office, Eric gave a computer to","After Jose and Eric went to the office, Matthew gave a computer to","After Jose and Eric went to the office, Jose gave a computer to",10860,16247
82,"Then, Christopher and Robert had a long argument, and afterwards Christopher said to","Then, Christopher and Robert had a long argument, and afterwards Samuel said to","Then, Christopher and Robert had a long argument, and afterwards Robert said to",8397,24986
983,"Then, Samuel and Travis went to the office. Travis gave a basketball to","Then, Samuel and Travis went to the office. Courtney gave a basketball to","Then, Samuel and Travis went to the office. Samuel gave a basketball to",31907,40710
434,"Then, Sarah and Jessica were thinking about going to the hospital. Jessica wanted to give a snack to","Then, Sarah and Jessica were thinking about going to the hospital. Matthew wanted to give a snack to","Then, Sarah and Jessica were thinking about going to the hospital. Sarah wanted to give a snack to",20445,32367
835,"Then, David and Melissa were working at the store. David decided to give a computer to","Then, David and Melissa were working at the store. James decided to give a computer to","Then, David and Melissa were working at the store. Melissa decided to give a computer to",47048,6798
355,"After Erica and Jennifer went to the garden, Erica gave a kiss to","After Erica and Jennifer went to the garden, Adam gave a kiss to","After Erica and Jennifer went to the garden, Jennifer gave a kiss to",29650,91835
182,"Then, Brittany and Vanessa had a long argument, and afterwards Vanessa said to","Then, Brittany and Vanessa had a long argument, and afterwards Erica said to","Then, Brittany and Vanessa had a long argument, and afterwards Brittany said to",88154,70519
260,"After Jose and Kimberly went to the house, Kimberly gave a ring to","After Jose and Kimberly went to the house, Christina gave a ring to","After Jose and Kimberly went to the house, Jose gave a ring to",10860,85653
997,"Then, Sean and Nicole had a lot of fun at the hospital. Sean gave a ring to","Then, Sean and Nicole had a lot of fun at the hospital. Shannon gave a ring to","Then, Sean and Nicole had a lot of fun at the hospital. Nicole gave a ring to",44030,24995
320,"Then, Angela and Jason went to the school. Jason gave a kiss to","Then, Angela and Jason went to the school. Elizabeth gave a kiss to","Then, Angela and Jason went to the school. Angela gave a kiss to",37143,18477
941,"Then, Rachel and Lindsay went to the garden. Rachel gave a basketball to","Then, Rachel and Lindsay went to the garden. Megan gave a basketball to","Then, Rachel and Lindsay went to the garden. Lindsay gave a basketball to",62784,31432
617,"After Jessica and John went to the restaurant, Jessica gave a drink to","After Jessica and John went to the restaurant, Nathan gave a drink to","After Jessica and John went to the restaurant, John gave a drink to",3757,32367
570,"Then, Stephen and Erica had a lot of fun at the garden. Stephen gave a basketball to","Then, Stephen and Erica had a lot of fun at the garden. Andrew gave a basketball to","Then, Stephen and Erica had a lot of fun at the garden. Erica gave a basketball to",91835,18095
83,"After Aaron and Anthony went to the store, Anthony gave a kiss to","After Aaron and Anthony went to the store, Jason gave a kiss to","After Aaron and Anthony went to the store, Aaron gave a kiss to",25673,20696
611,"After Nathan and Kenneth went to the house, Kenneth gave a ring to","After Nathan and Kenneth went to the house, Gregory gave a ring to","After Nathan and Kenneth went to the house, Nathan gave a ring to",36737,48398
62,"Then, Matthew and Andrea were thinking about going to the school. Andrea wanted to give a drink to","Then, Matthew and Andrea were thinking about going to the school. Courtney wanted to give a drink to","Then, Matthew and Andrea were thinking about going to the school. Matthew wanted to give a drink to",18939,40084
572,"Then, Stephen and Vanessa were working at the office. Stephen decided to give a bone to","Then, Stephen and Vanessa were working at the office. Emily decided to give a bone to","Then, Stephen and Vanessa were working at the office. Vanessa decided to give a bone to",70519,18095
348,"Then, Christopher and Justin went to the station. Justin gave a necklace to","Then, Christopher and Justin went to the station. Lauren gave a necklace to","Then, Christopher and Justin went to the station. Christopher gave a necklace to",24986,22467
634,"Then, Laura and Elizabeth were working at the restaurant. Laura decided to give a necklace to","Then, Laura and Elizabeth were working at the restaurant. Eric decided to give a necklace to","Then, Laura and Elizabeth were working at the restaurant. Elizabeth decided to give a necklace to",20731,29828
106,"Then, Jamie and Anthony had a lot of fun at the store. Anthony gave a ring to","Then, Jamie and Anthony had a lot of fun at the store. William gave a ring to","Then, Jamie and Anthony had a lot of fun at the store. Jamie gave a ring to",35757,20696
605,"Then, Andrea and Tyler had a lot of fun at the restaurant. Andrea gave a kiss to","Then, Andrea and Tyler had a lot of fun at the restaurant. Lindsey gave a kiss to","Then, Andrea and Tyler had a lot of fun at the restaurant. Tyler gave a kiss to",31220,40084
959,"Then, Crystal and Angela were thinking about going to the office. Angela wanted to give a ring to","Then, Crystal and Angela were thinking about going to the office. Bradley wanted to give a ring to","Then, Crystal and Angela were thinking about going to the office. Crystal wanted to give a ring to",27916,37143
18,"Then, Katie and Jeremy had a lot of fun at the garden. Katie gave a kiss to","Then, Katie and Jeremy had a lot of fun at the garden. Lisa gave a kiss to","Then, Katie and Jeremy had a lot of fun at the garden. Jeremy gave a kiss to",27118,44463
248,"Then, Kyle and David had a lot of fun at the hospital. David gave a kiss to","Then, Kyle and David had a lot of fun at the hospital. Jeremy gave a kiss to","Then, Kyle and David had a lot of fun at the hospital. Kyle gave a kiss to",30259,6798
847,"Then, Allison and Travis were working at the house. Allison decided to give a bone to","Then, Allison and Travis were working at the house. Kyle decided to give a bone to","Then, Allison and Travis were working at the house. Travis decided to give a bone to",40710,62408
