,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
303,"Then, Dustin and Andrea were thinking about going to the station. Dustin wanted to give a drink to","Then, Dustin and Andrea were thinking about going to the station. Nicholas wanted to give a drink to","Then, Dustin and Andrea were thinking about going to the station. Andrea wanted to give a drink to",41184,79418
71,"Then, Shannon and Scott went to the office. Shannon gave a ring to","Then, Shannon and Scott went to the office. Bryan gave a ring to","Then, Shannon and Scott went to the office. Scott gave a ring to",10016,54763
17,"After Dustin and Tyler went to the school, Tyler gave a ring to","After Dustin and Tyler went to the school, Thomas gave a ring to","After Dustin and Tyler went to the school, Dustin gave a ring to",79418,32320
209,"Then, Samantha and Sarah had a long argument, and afterwards Samantha said to","Then, Samantha and Sarah had a long argument, and afterwards Jeffrey said to","Then, Samantha and Sarah had a long argument, and afterwards Sarah said to",21077,63908
954,"Then, Bradley and Vanessa were working at the hospital. Bradley decided to give a computer to","Then, Bradley and Vanessa were working at the hospital. Thomas decided to give a computer to","Then, Bradley and Vanessa were working at the hospital. Vanessa decided to give a computer to",71619,37548
61,"When Amanda and Joseph got a drink at the garden, Amanda decided to give it to","When Amanda and Joseph got a drink at the garden, Alexander decided to give it to","When Amanda and Joseph got a drink at the garden, Joseph decided to give it to",15466,42859
533,"Then, Amber and Mary were thinking about going to the station. Amber wanted to give a ring to","Then, Amber and Mary were thinking about going to the station. Melissa wanted to give a ring to","Then, Amber and Mary were thinking about going to the station. Mary wanted to give a ring to",10455,47764
754,"After Kimberly and Stephen went to the station, Stephen gave a bone to","After Kimberly and Stephen went to the station, Bradley gave a bone to","After Kimberly and Stephen went to the station, Kimberly gave a bone to",86753,18587
103,"When Robert and Kenneth got a drink at the hospital, Robert decided to give it to","When Robert and Kenneth got a drink at the hospital, Jose decided to give it to","When Robert and Kenneth got a drink at the hospital, Kenneth decided to give it to",49498,8563
264,"Then, Alexander and Nicole were working at the store. Nicole decided to give a kiss to","Then, Alexander and Nicole were working at the store. Andrea decided to give a kiss to","Then, Alexander and Nicole were working at the store. Alexander decided to give a kiss to",20643,45130
697,"After Sara and Amber went to the house, Amber gave a kiss to","After Sara and Amber went to the house, Dustin gave a kiss to","After Sara and Amber went to the house, Sara gave a kiss to",44020,47764
375,"Then, Michelle and Rachel had a lot of fun at the restaurant. Rachel gave a snack to","Then, Michelle and Rachel had a lot of fun at the restaurant. Joseph gave a snack to","Then, Michelle and Rachel had a lot of fun at the restaurant. Michelle gave a snack to",33126,32532
832,"Then, Katherine and Jonathan were working at the restaurant. Katherine decided to give a basketball to","Then, Katherine and Jonathan were working at the restaurant. Jamie decided to give a basketball to","Then, Katherine and Jonathan were working at the restaurant. Jonathan decided to give a basketball to",24150,62426
660,"Then, Andrew and Erica were thinking about going to the station. Andrew wanted to give a necklace to","Then, Andrew and Erica were thinking about going to the station. Katherine wanted to give a necklace to","Then, Andrew and Erica were thinking about going to the station. Erica wanted to give a necklace to",92935,13929
66,"Then, Katie and Crystal were working at the school. Crystal decided to give a necklace to","Then, Katie and Crystal were working at the school. Gregory decided to give a necklace to","Then, Katie and Crystal were working at the school. Katie decided to give a necklace to",45563,29016
344,"Then, Justin and Erin were thinking about going to the hospital. Justin wanted to give a computer to","Then, Justin and Erin were thinking about going to the hospital. Christine wanted to give a computer to","Then, Justin and Erin were thinking about going to the hospital. Erin wanted to give a computer to",56914,23278
784,"Then, Kevin and Bryan had a lot of fun at the school. Bryan gave a snack to","Then, Kevin and Bryan had a lot of fun at the school. Elizabeth gave a snack to","Then, Kevin and Bryan had a lot of fun at the school. Kevin gave a snack to",16768,37453
442,"After Amy and Robert went to the hospital, Robert gave a computer to","After Amy and Robert went to the hospital, Jeffrey gave a computer to","After Amy and Robert went to the hospital, Amy gave a computer to",29793,8563
472,"Then, Adam and Jose were thinking about going to the house. Jose wanted to give a basketball to","Then, Adam and Jose were thinking about going to the house. Stephen wanted to give a basketball to","Then, Adam and Jose were thinking about going to the house. Adam wanted to give a basketball to",15387,11097
917,"Then, Daniel and William had a lot of fun at the station. Daniel gave a bone to","Then, Daniel and William had a lot of fun at the station. Courtney gave a bone to","Then, Daniel and William had a lot of fun at the station. William gave a bone to",12656,15469
2,"When Andrea and Samantha got a kiss at the office, Andrea decided to give it to","When Andrea and Samantha got a kiss at the office, Nicole decided to give it to","When Andrea and Samantha got a kiss at the office, Samantha decided to give it to",63908,41184
240,"Then, Jose and Anthony were working at the hospital. Anthony decided to give a kiss to","Then, Jose and Anthony were working at the hospital. Sara decided to give a kiss to","Then, Jose and Anthony were working at the hospital. Jose decided to give a kiss to",11097,21353
455,"Then, Brandon and Richard had a lot of fun at the school. Richard gave a bone to","Then, Brandon and Richard had a lot of fun at the school. Christine gave a bone to","Then, Brandon and Richard had a lot of fun at the school. Brandon gave a bone to",32866,12131
347,"When Andrea and Jamie got a bone at the station, Jamie decided to give it to","When Andrea and Jamie got a bone at the station, Cody decided to give it to","When Andrea and Jamie got a bone at the station, Andrea decided to give it to",41184,36857
755,"After Kelly and Lindsey went to the office, Kelly gave a snack to","After Kelly and Lindsey went to the office, Ashley gave a snack to","After Kelly and Lindsey went to the office, Lindsey gave a snack to",65379,19178
185,"Then, Brandon and Eric were working at the school. Brandon decided to give a ring to","Then, Brandon and Eric were working at the school. Katherine decided to give a ring to","Then, Brandon and Eric were working at the school. Eric decided to give a ring to",16645,32866
724,"When Michelle and Samantha got a computer at the garden, Samantha decided to give it to","When Michelle and Samantha got a computer at the garden, Matthew decided to give it to","When Michelle and Samantha got a computer at the garden, Michelle decided to give it to",33126,63908
480,"Then, Christine and Angela had a lot of fun at the store. Christine gave a necklace to","Then, Christine and Angela had a lot of fun at the store. Kyle gave a necklace to","Then, Christine and Angela had a lot of fun at the store. Angela gave a necklace to",38243,46993
737,"Then, Lindsey and Christopher had a long argument, and afterwards Lindsey said to","Then, Lindsey and Christopher had a long argument, and afterwards Lisa said to","Then, Lindsey and Christopher had a long argument, and afterwards Christopher said to",26035,65379
261,"After Lindsey and Tyler went to the office, Tyler gave a snack to","After Lindsey and Tyler went to the office, Nicholas gave a snack to","After Lindsey and Tyler went to the office, Lindsey gave a snack to",65379,32320
905,"Then, Stephen and Kevin had a lot of fun at the store. Kevin gave a ring to","Then, Stephen and Kevin had a lot of fun at the store. Ryan gave a ring to","Then, Stephen and Kevin had a lot of fun at the store. Stephen gave a ring to",18587,16768
126,"After Benjamin and Thomas went to the store, Benjamin gave a bone to","After Benjamin and Thomas went to the store, Kenneth gave a bone to","After Benjamin and Thomas went to the store, Thomas gave a bone to",11355,30411
516,"Then, Scott and Samuel went to the hospital. Samuel gave a snack to","Then, Scott and Samuel went to the hospital. Sara gave a snack to","Then, Scott and Samuel went to the hospital. Scott gave a snack to",10016,33007
260,"Then, Nicholas and Erin had a long argument, and afterwards Nicholas said to","Then, Nicholas and Erin had a long argument, and afterwards Alicia said to","Then, Nicholas and Erin had a long argument, and afterwards Erin said to",56914,40796
795,"Then, Adam and Mary went to the restaurant. Mary gave a basketball to","Then, Adam and Mary went to the restaurant. James gave a basketball to","Then, Adam and Mary went to the restaurant. Adam gave a basketball to",15387,10455
