,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
966,"Then, Benjamin and Tyler went to the hospital. Benjamin gave a necklace to","Then, Benjamin and Tyler went to the hospital. Elizabeth gave a necklace to","Then, Benjamin and Tyler went to the hospital. Tyler gave a necklace to",24075,19026
640,"Then, Gregory and Robert were working at the garden. Gregory decided to give a necklace to","Then, Gregory and Robert were working at the garden. Joseph decided to give a necklace to","Then, Gregory and Robert were working at the garden. Robert decided to give a necklace to",6374,27881
44,"Then, Elizabeth and Stephen were working at the station. Elizabeth decided to give a basketball to","Then, Elizabeth and Stephen were working at the station. Jose decided to give a basketball to","Then, Elizabeth and Stephen were working at the station. Stephen decided to give a basketball to",13100,12057
307,"Then, Mary and Emily were working at the house. Mary decided to give a kiss to","Then, Mary and Emily were working at the house. Jacob decided to give a kiss to","Then, Mary and Emily were working at the house. Emily decided to give a kiss to",17709,6248
895,"Then, Mary and Jose were thinking about going to the restaurant. Mary wanted to give a basketball to","Then, Mary and Jose were thinking about going to the restaurant. Kyle wanted to give a basketball to","Then, Mary and Jose were thinking about going to the restaurant. Jose wanted to give a basketball to",7050,6248
518,"After Joseph and Kyle went to the hospital, Kyle gave a kiss to","After Joseph and Kyle went to the hospital, Andrew gave a kiss to","After Joseph and Kyle went to the hospital, Joseph gave a kiss to",8986,26131
130,"Then, Rebecca and Jason had a lot of fun at the office. Jason gave a kiss to","Then, Rebecca and Jason had a lot of fun at the office. Bryan gave a kiss to","Then, Rebecca and Jason had a lot of fun at the office. Rebecca gave a kiss to",26782,15645
123,"Then, Rebecca and Elizabeth went to the restaurant. Elizabeth gave a basketball to","Then, Rebecca and Elizabeth went to the restaurant. Jessica gave a basketball to","Then, Rebecca and Elizabeth went to the restaurant. Rebecca gave a basketball to",26782,12057
280,"Then, Mary and Lauren had a long argument, and afterwards Lauren said to","Then, Mary and Lauren had a long argument, and afterwards Rebecca said to","Then, Mary and Lauren had a long argument, and afterwards Mary said to",6248,23887
743,"Then, Jeremy and Rebecca had a long argument, and afterwards Jeremy said to","Then, Jeremy and Rebecca had a long argument, and afterwards Andrea said to","Then, Jeremy and Rebecca had a long argument, and afterwards Rebecca said to",26782,25019
995,"Then, Christopher and Jessica were thinking about going to the restaurant. Jessica wanted to give a ring to","Then, Christopher and Jessica were thinking about going to the restaurant. Elizabeth wanted to give a ring to","Then, Christopher and Jessica were thinking about going to the restaurant. Christopher wanted to give a ring to",18329,24830
220,"Then, Brian and Nicole went to the station. Nicole gave a bone to","Then, Brian and Nicole went to the station. Elizabeth gave a bone to","Then, Brian and Nicole went to the station. Brian gave a bone to",13337,28456
605,"Then, Angela and Paul were thinking about going to the garden. Paul wanted to give a snack to","Then, Angela and Paul were thinking about going to the garden. Emily wanted to give a snack to","Then, Angela and Paul were thinking about going to the garden. Angela wanted to give a snack to",27759,4688
827,"Then, Nathan and Jessica had a long argument, and afterwards Jessica said to","Then, Nathan and Jessica had a long argument, and afterwards Amy said to","Then, Nathan and Jessica had a long argument, and afterwards Nathan said to",21282,24830
162,"Then, Jennifer and Mark had a lot of fun at the hospital. Jennifer gave a necklace to","Then, Jennifer and Mark had a lot of fun at the hospital. Michelle gave a necklace to","Then, Jennifer and Mark had a lot of fun at the hospital. Mark gave a necklace to",4423,22279
629,"When Brian and David got a snack at the restaurant, Brian decided to give it to","When Brian and David got a snack at the restaurant, Charles decided to give it to","When Brian and David got a snack at the restaurant, David decided to give it to",5185,13337
215,"After Jennifer and Richard went to the hospital, Jennifer gave a necklace to","After Jennifer and Richard went to the hospital, Stephen gave a necklace to","After Jennifer and Richard went to the hospital, Richard gave a necklace to",7127,22279
466,"Then, Joseph and John had a long argument, and afterwards Joseph said to","Then, Joseph and John had a long argument, and afterwards Jason said to","Then, Joseph and John had a long argument, and afterwards John said to",2983,8986
923,"When David and Andrew got a computer at the office, David decided to give it to","When David and Andrew got a computer at the office, Mary decided to give it to","When David and Andrew got a computer at the office, Andrew decided to give it to",11158,5185
61,"Then, Eric and Anthony had a lot of fun at the school. Eric gave a ring to","Then, Eric and Anthony had a lot of fun at the school. Daniel gave a ring to","Then, Eric and Anthony had a lot of fun at the school. Anthony gave a ring to",15857,13635
105,"Then, Bryan and Patrick went to the office. Bryan gave a computer to","Then, Bryan and Patrick went to the office. Aaron gave a computer to","Then, Bryan and Patrick went to the office. Patrick gave a computer to",14455,28687
539,"After Emily and Eric went to the store, Emily gave a ring to","After Emily and Eric went to the store, Steven gave a ring to","After Emily and Eric went to the store, Eric gave a ring to",13635,17709
197,"After Nicole and Amanda went to the hospital, Nicole gave a drink to","After Nicole and Amanda went to the hospital, Jacob gave a drink to","After Nicole and Amanda went to the hospital, Amanda gave a drink to",27181,28456
480,"Then, Jesse and Sara went to the hospital. Jesse gave a drink to","Then, Jesse and Sara went to the hospital. Charles gave a drink to","Then, Jesse and Sara went to the hospital. Sara gave a drink to",24133,27457
673,"Then, Anthony and Michael were thinking about going to the store. Anthony wanted to give a ring to","Then, Anthony and Michael were thinking about going to the store. Andrea wanted to give a ring to","Then, Anthony and Michael were thinking about going to the store. Michael wanted to give a ring to",6227,15857
880,"Then, Jason and Gregory had a long argument, and afterwards Gregory said to","Then, Jason and Gregory had a long argument, and afterwards Joseph said to","Then, Jason and Gregory had a long argument, and afterwards Jason said to",15645,27881
529,"Then, Adam and Nicole had a lot of fun at the office. Nicole gave a computer to","Then, Adam and Nicole had a lot of fun at the office. Mary gave a computer to","Then, Adam and Nicole had a lot of fun at the office. Adam gave a computer to",11302,28456
339,"After Thomas and Stephen went to the station, Thomas gave a kiss to","After Thomas and Stephen went to the station, Mary gave a kiss to","After Thomas and Stephen went to the station, Stephen gave a kiss to",13100,6851
264,"After Elizabeth and Ryan went to the office, Ryan gave a snack to","After Elizabeth and Ryan went to the office, Samuel gave a snack to","After Elizabeth and Ryan went to the office, Elizabeth gave a snack to",12057,13962
909,"Then, Michelle and Sean went to the restaurant. Michelle gave a snack to","Then, Michelle and Sean went to the restaurant. Kevin gave a snack to","Then, Michelle and Sean went to the restaurant. Sean gave a snack to",21236,25738
396,"Then, Nathan and Steven had a lot of fun at the hospital. Steven gave a snack to","Then, Nathan and Steven had a lot of fun at the hospital. Kelly gave a snack to","Then, Nathan and Steven had a lot of fun at the hospital. Nathan gave a snack to",21282,21025
893,"After Jose and Benjamin went to the office, Benjamin gave a ring to","After Jose and Benjamin went to the office, Nicole gave a ring to","After Jose and Benjamin went to the office, Jose gave a ring to",7050,19026
175,"When Jeremy and Rebecca got a kiss at the restaurant, Jeremy decided to give it to","When Jeremy and Rebecca got a kiss at the restaurant, Charles decided to give it to","When Jeremy and Rebecca got a kiss at the restaurant, Rebecca decided to give it to",26782,25019
289,"Then, Elizabeth and Nathan were thinking about going to the garden. Elizabeth wanted to give a necklace to","Then, Elizabeth and Nathan were thinking about going to the garden. Michelle wanted to give a necklace to","Then, Elizabeth and Nathan were thinking about going to the garden. Nathan wanted to give a necklace to",21282,12057
