,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
326,"Then, Emily and Paul were thinking about going to the station. Emily wanted to give a computer to","Then, Emily and Paul were thinking about going to the station. Amy wanted to give a computer to","Then, Emily and Paul were thinking about going to the station. Paul wanted to give a computer to",6369,31325
533,"Then, Sara and Brian had a long argument, and afterwards Brian said to","Then, Sara and Brian had a long argument, and afterwards Erin said to","Then, Sara and Brian had a long argument, and afterwards Sara said to",34315,19924
23,"Then, Elizabeth and Emily went to the hospital. Emily gave a ring to","Then, Elizabeth and Emily went to the hospital. Rebecca gave a ring to","Then, Elizabeth and Emily went to the hospital. Elizabeth gave a ring to",15419,31325
252,"Then, Adam and Amy went to the hospital. Amy gave a snack to","Then, Adam and Amy went to the hospital. Travis gave a snack to","Then, Adam and Amy went to the hospital. Adam gave a snack to",14876,27161
248,"Then, Jamie and Kenneth were working at the garden. Jamie decided to give a necklace to","Then, Jamie and Kenneth were working at the garden. Jacob decided to give a necklace to","Then, Jamie and Kenneth were working at the garden. Kenneth decided to give a necklace to",40980,40742
632,"When Alexander and Stephanie got a drink at the school, Stephanie decided to give it to","When Alexander and Stephanie got a drink at the school, Kimberly decided to give it to","When Alexander and Stephanie got a drink at the school, Alexander decided to give it to",16188,55361
343,"Then, Scott and Alicia went to the store. Alicia gave a kiss to","Then, Scott and Alicia went to the store. Bryan gave a kiss to","Then, Scott and Alicia went to the store. Scott gave a kiss to",12511,77804
833,"Then, Joseph and Rebecca were working at the garden. Joseph decided to give a drink to","Then, Joseph and Rebecca were working at the garden. Heather decided to give a drink to","Then, Joseph and Rebecca were working at the garden. Rebecca decided to give a drink to",43057,10954
459,"Then, Matthew and Erin had a long argument, and afterwards Matthew said to","Then, Matthew and Erin had a long argument, and afterwards Lindsey said to","Then, Matthew and Erin had a long argument, and afterwards Erin said to",42201,23739
656,"Then, Charles and Angela had a long argument, and afterwards Angela said to","Then, Charles and Angela had a long argument, and afterwards Laura said to","Then, Charles and Angela had a long argument, and afterwards Charles said to",8868,43971
646,"After Travis and Lisa went to the school, Lisa gave a bone to","After Travis and Lisa went to the school, Vanessa gave a bone to","After Travis and Lisa went to the school, Travis gave a bone to",52664,25380
855,"When Erin and Andrea got a snack at the hospital, Erin decided to give it to","When Erin and Andrea got a snack at the hospital, Mary decided to give it to","When Erin and Andrea got a snack at the hospital, Andrea decided to give it to",32492,42201
393,"When Jeffrey and Justin got a bone at the station, Justin decided to give it to","When Jeffrey and Justin got a bone at the station, Timothy decided to give it to","When Jeffrey and Justin got a bone at the station, Jeffrey decided to give it to",48206,27031
256,"Then, Anthony and Alicia were thinking about going to the restaurant. Alicia wanted to give a snack to","Then, Anthony and Alicia were thinking about going to the restaurant. Lauren wanted to give a snack to","Then, Anthony and Alicia were thinking about going to the restaurant. Anthony wanted to give a snack to",21504,77804
531,"Then, Scott and Stephanie were thinking about going to the restaurant. Stephanie wanted to give a kiss to","Then, Scott and Stephanie were thinking about going to the restaurant. Alicia wanted to give a kiss to","Then, Scott and Stephanie were thinking about going to the restaurant. Scott wanted to give a kiss to",12511,55361
910,"When Michelle and Jonathan got a snack at the school, Jonathan decided to give it to","When Michelle and Jonathan got a snack at the school, Christopher decided to give it to","When Michelle and Jonathan got a snack at the school, Michelle decided to give it to",37108,25571
412,"Then, Cody and Kyle had a lot of fun at the hospital. Cody gave a ring to","Then, Cody and Kyle had a lot of fun at the hospital. Emily gave a ring to","Then, Cody and Kyle had a lot of fun at the hospital. Kyle gave a ring to",40358,67768
846,"Then, Matthew and Jeremy were working at the store. Matthew decided to give a basketball to","Then, Matthew and Jeremy were working at the store. Shannon decided to give a basketball to","Then, Matthew and Jeremy were working at the store. Jeremy decided to give a basketball to",42219,23739
264,"After Samuel and Kristen went to the school, Kristen gave a bone to","After Samuel and Kristen went to the school, William gave a bone to","After Samuel and Kristen went to the school, Samuel gave a bone to",19784,76665
255,"Then, Kevin and James were thinking about going to the garden. James wanted to give a necklace to","Then, Kevin and James were thinking about going to the garden. Mark wanted to give a necklace to","Then, Kevin and James were thinking about going to the garden. Kevin wanted to give a necklace to",19934,6110
33,"Then, Bradley and Andrew were thinking about going to the restaurant. Bradley wanted to give a necklace to","Then, Bradley and Andrew were thinking about going to the restaurant. Mark wanted to give a necklace to","Then, Bradley and Andrew were thinking about going to the restaurant. Andrew wanted to give a necklace to",15970,42915
951,"When Matthew and Bryan got a kiss at the garden, Bryan decided to give it to","When Matthew and Bryan got a kiss at the garden, Cody decided to give it to","When Matthew and Bryan got a kiss at the garden, Matthew decided to give it to",23739,39746
250,"After Megan and Jeremy went to the hospital, Megan gave a snack to","After Megan and Jeremy went to the hospital, Scott gave a snack to","After Megan and Jeremy went to the hospital, Jeremy gave a snack to",42219,58914
677,"Then, Joseph and Samuel were working at the garden. Samuel decided to give a bone to","Then, Joseph and Samuel were working at the garden. Jose decided to give a bone to","Then, Joseph and Samuel were working at the garden. Joseph decided to give a bone to",10954,19784
251,"Then, Timothy and Nathan went to the hospital. Timothy gave a kiss to","Then, Timothy and Nathan went to the hospital. Mark gave a kiss to","Then, Timothy and Nathan went to the hospital. Nathan gave a kiss to",32743,44708
428,"Then, Daniel and Adam were working at the school. Adam decided to give a kiss to","Then, Daniel and Adam were working at the school. Dustin decided to give a kiss to","Then, Daniel and Adam were working at the school. Daniel decided to give a kiss to",10754,14876
535,"Then, Bradley and Stephanie went to the hospital. Stephanie gave a kiss to","Then, Bradley and Stephanie went to the hospital. Angela gave a kiss to","Then, Bradley and Stephanie went to the hospital. Bradley gave a kiss to",42915,55361
914,"Then, Tyler and Daniel went to the garden. Daniel gave a basketball to","Then, Tyler and Daniel went to the garden. Andrea gave a basketball to","Then, Tyler and Daniel went to the garden. Tyler gave a basketball to",35975,10754
405,"Then, Justin and Brian were working at the garden. Brian decided to give a drink to","Then, Justin and Brian were working at the garden. Jamie decided to give a drink to","Then, Justin and Brian were working at the garden. Justin decided to give a drink to",27031,19924
810,"After Lisa and David went to the restaurant, David gave a computer to","After Lisa and David went to the restaurant, Megan gave a computer to","After Lisa and David went to the restaurant, Lisa gave a computer to",25380,6046
220,"When Kelly and Kevin got a kiss at the store, Kelly decided to give it to","When Kelly and Kevin got a kiss at the store, Lindsey decided to give it to","When Kelly and Kevin got a kiss at the store, Kevin decided to give it to",19934,20950
240,"Then, Mark and Stephen had a lot of fun at the station. Mark gave a necklace to","Then, Mark and Stephen had a lot of fun at the station. Jacob gave a necklace to","Then, Mark and Stephen had a lot of fun at the station. Stephen gave a necklace to",18653,4082
684,"When Anthony and Kyle got a snack at the office, Kyle decided to give it to","When Anthony and Kyle got a snack at the office, Samantha decided to give it to","When Anthony and Kyle got a snack at the office, Anthony decided to give it to",21504,40358
649,"Then, Samuel and Travis were thinking about going to the station. Samuel wanted to give a ring to","Then, Samuel and Travis were thinking about going to the station. Courtney wanted to give a ring to","Then, Samuel and Travis were thinking about going to the station. Travis wanted to give a ring to",52664,19784
