,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
553,"Then, Kyle and Sarah were working at the restaurant. Sarah decided to give a ring to","Then, Kyle and Sarah were working at the restaurant. Brandon decided to give a ring to","Then, Kyle and Sarah were working at the restaurant. Kyle decided to give a ring to",25856,15458
625,"After Mark and Nicholas went to the garden, Mark gave a snack to","After Mark and Nicholas went to the garden, David gave a snack to","After Mark and Nicholas went to the garden, Nicholas gave a snack to",26876,4744
769,"Then, Jesse and Jose were working at the hospital. Jesse decided to give a bone to","Then, Jesse and Jose were working at the hospital. Timothy decided to give a bone to","Then, Jesse and Jose were working at the hospital. Jose decided to give a bone to",7924,31472
376,"Then, Laura and Matthew were thinking about going to the hospital. Matthew wanted to give a basketball to","Then, Laura and Matthew were thinking about going to the hospital. James wanted to give a basketball to","Then, Laura and Matthew were thinking about going to the hospital. Laura wanted to give a basketball to",21960,18322
689,"When Kyle and Kelly got a basketball at the office, Kyle decided to give it to","When Kyle and Kelly got a basketball at the office, Jennifer decided to give it to","When Kyle and Kelly got a basketball at the office, Kelly decided to give it to",14943,25856
728,"When Andrew and Nathan got a computer at the school, Andrew decided to give it to","When Andrew and Nathan got a computer at the school, Benjamin decided to give it to","When Andrew and Nathan got a computer at the school, Nathan decided to give it to",23662,11116
69,"After Andrea and Jesse went to the school, Jesse gave a basketball to","After Andrea and Jesse went to the school, Kyle gave a basketball to","After Andrea and Jesse went to the school, Andrea gave a basketball to",35944,31472
539,"Then, Christine and Bryan had a long argument, and afterwards Christine said to","Then, Christine and Bryan had a long argument, and afterwards Andrew said to","Then, Christine and Bryan had a long argument, and afterwards Bryan said to",30397,36449
745,"After William and James went to the store, James gave a necklace to","After William and James went to the store, Andrea gave a necklace to","After William and James went to the store, William gave a necklace to",7252,5490
850,"Then, Ashley and Jessica had a long argument, and afterwards Ashley said to","Then, Ashley and Jessica had a long argument, and afterwards Andrew said to","Then, Ashley and Jessica had a long argument, and afterwards Jessica said to",29489,33747
52,"After Eric and Charles went to the school, Charles gave a ring to","After Eric and Charles went to the school, Bradley gave a ring to","After Eric and Charles went to the school, Eric gave a ring to",12284,8444
609,"Then, Kelly and Bradley were thinking about going to the station. Kelly wanted to give a necklace to","Then, Kelly and Bradley were thinking about going to the station. Ryan wanted to give a necklace to","Then, Kelly and Bradley were thinking about going to the station. Bradley wanted to give a necklace to",27991,14943
107,"When Jesse and Andrew got a necklace at the restaurant, Andrew decided to give it to","When Jesse and Andrew got a necklace at the restaurant, Steven decided to give it to","When Jesse and Andrew got a necklace at the restaurant, Jesse decided to give it to",31472,11116
101,"Then, Lindsey and Christine were working at the station. Christine decided to give a snack to","Then, Lindsey and Christine were working at the station. Katherine decided to give a snack to","Then, Lindsey and Christine were working at the station. Lindsey decided to give a snack to",50178,36449
502,"Then, Lauren and Jason had a lot of fun at the school. Lauren gave a snack to","Then, Lauren and Jason had a lot of fun at the school. Nicole gave a snack to","Then, Lauren and Jason had a lot of fun at the school. Jason gave a snack to",16553,33821
606,"Then, Steven and Samuel were working at the restaurant. Samuel decided to give a bone to","Then, Steven and Samuel were working at the restaurant. Rebecca decided to give a bone to","Then, Steven and Samuel were working at the restaurant. Steven decided to give a bone to",19436,20628
674,"Then, Nathan and Steven were working at the garden. Nathan decided to give a drink to","Then, Nathan and Steven were working at the garden. Christopher decided to give a drink to","Then, Nathan and Steven were working at the garden. Steven decided to give a drink to",19436,23662
219,"Then, Brandon and Andrea went to the garden. Brandon gave a necklace to","Then, Brandon and Andrea went to the garden. Nicole gave a necklace to","Then, Brandon and Andrea went to the garden. Andrea gave a necklace to",35944,29040
948,"After Charles and Rebecca went to the garden, Rebecca gave a bone to","After Charles and Rebecca went to the garden, Sarah gave a bone to","After Charles and Rebecca went to the garden, Charles gave a bone to",8444,31959
120,"When Angela and Kenneth got a ring at the office, Angela decided to give it to","When Angela and Kenneth got a ring at the office, Mary decided to give it to","When Angela and Kenneth got a ring at the office, Kenneth decided to give it to",31270,29804
718,"Then, Justin and Ashley were working at the store. Ashley decided to give a computer to","Then, Justin and Ashley were working at the store. Jamie decided to give a computer to","Then, Justin and Ashley were working at the store. Justin decided to give a computer to",20839,33747
94,"Then, Robert and Jennifer were thinking about going to the station. Robert wanted to give a kiss to","Then, Robert and Jennifer were thinking about going to the station. Nicholas wanted to give a kiss to","Then, Robert and Jennifer were thinking about going to the station. Jennifer wanted to give a kiss to",26355,6911
987,"After Samuel and Amber went to the garden, Samuel gave a snack to","After Samuel and Amber went to the garden, Bryan gave a snack to","After Samuel and Amber went to the garden, Amber gave a snack to",41131,20628
747,"When Jacob and Ashley got a basketball at the office, Ashley decided to give it to","When Jacob and Ashley got a basketball at the office, Daniel decided to give it to","When Jacob and Ashley got a basketball at the office, Jacob decided to give it to",14737,33747
514,"When Christina and Melissa got a snack at the house, Melissa decided to give it to","When Christina and Melissa got a snack at the house, Joseph decided to give it to","When Christina and Melissa got a snack at the house, Christina decided to give it to",47831,38994
815,"Then, Lindsay and Christopher went to the restaurant. Lindsay gave a ring to","Then, Lindsay and Christopher went to the restaurant. Jeremy gave a ring to","Then, Lindsay and Christopher went to the restaurant. Christopher gave a ring to",19717,44056
671,"Then, Bryan and Angela were thinking about going to the office. Angela wanted to give a bone to","Then, Bryan and Angela were thinking about going to the office. Sara wanted to give a bone to","Then, Bryan and Angela were thinking about going to the office. Bryan wanted to give a bone to",30397,29804
448,"Then, Lisa and Jacob were working at the garden. Lisa decided to give a bone to","Then, Lisa and Jacob were working at the garden. Steven decided to give a bone to","Then, Lisa and Jacob were working at the garden. Jacob decided to give a bone to",14737,22707
88,"After Erin and Jessica went to the school, Erin gave a basketball to","After Erin and Jessica went to the school, Melissa gave a basketball to","After Erin and Jessica went to the school, Jessica gave a basketball to",29489,46604
714,"Then, Jesse and David had a long argument, and afterwards Jesse said to","Then, Jesse and David had a long argument, and afterwards Andrea said to","Then, Jesse and David had a long argument, and afterwards David said to",5119,31472
471,"Then, Benjamin and Brian were working at the garden. Benjamin decided to give a bone to","Then, Benjamin and Brian were working at the garden. Crystal decided to give a bone to","Then, Benjamin and Brian were working at the garden. Brian decided to give a bone to",14468,19046
512,"Then, Christina and Robert were working at the garden. Christina decided to give a computer to","Then, Christina and Robert were working at the garden. Alexander decided to give a computer to","Then, Christina and Robert were working at the garden. Robert decided to give a computer to",6911,47831
829,"Then, Justin and Adam had a lot of fun at the store. Justin gave a snack to","Then, Justin and Adam had a lot of fun at the store. Eric gave a snack to","Then, Justin and Adam had a lot of fun at the store. Adam gave a snack to",13187,20839
215,"When Shannon and Patrick got a kiss at the office, Shannon decided to give it to","When Shannon and Patrick got a kiss at the office, Jeffrey decided to give it to","When Shannon and Patrick got a kiss at the office, Patrick decided to give it to",15435,35175
